"logFC","AveExpr","t","P.Value","adj.P.Val","B","Probe","Gene"
0.824703673472934,5.08126657752857,4.29652078304778,2.39211415736309e-05,0.00594126838579247,2.41695150121216,"558_at","558_at"
0.616069193314217,5.09196827943929,4.28520493930594,2.50928567693154e-05,0.00616737819369277,2.37401641977539,"7045_at","7045_at"
0.301256583389733,5.46509153374643,4.28312901995681,2.53136858079017e-05,0.00616737819369277,2.36615056599354,"57117_at","57117_at"
0.379164889010542,4.16711983154286,4.27702371989765,2.59739676949114e-05,0.00620742665445279,2.34303623265061,"5362_at","5362_at"
0.252513310900483,4.74885940275,4.27661356291282,2.6018911094991e-05,0.00620742665445279,2.34148442941558,"56262_at","56262_at"
0.440865012906201,7.50660376798571,4.27180907214375,2.65509358708035e-05,0.00620742665445279,2.32331658808253,"3672_at","3672_at"
0.754642527927999,5.49665747079643,4.26979217730846,2.67773621300981e-05,0.00620742665445279,2.31569514267376,"9215_at","9215_at"
-0.240199338418498,4.85220496019643,-4.26864798872333,2.69066336593525e-05,0.00620742665445279,2.31137287457262,"57609_at","57609_at"
0.834772462169736,2.70161129887143,4.26840686599432,2.69339519445024e-05,0.00620742665445279,2.31046214200398,"3641_at","3641_at"
0.458710540438867,5.82101395104643,4.2641650169424,2.74188953891063e-05,0.00624419652327338,2.29444779545842,"4147_at","4147_at"
0.405335282376214,1.91039296486786,4.2618914908072,2.76822372242922e-05,0.00624419652327338,2.28587021206664,"219525_at","219525_at"
-0.628259285862309,4.48282245822143,-4.26066115828075,2.78257526250162e-05,0.00624419652327338,2.28123006272197,"51655_at","51655_at"
0.67763193820535,3.46449458122143,4.2585506793189,2.80735927764829e-05,0.00624503174267813,2.27327319579253,"8482_at","8482_at"
0.42164481565303,2.76673528896429,4.25378681311849,2.86408079111935e-05,0.00631628575848407,2.25532523740406,"5099_at","5099_at"
0.265285207813413,6.95186387941071,4.25010911205042,2.9086171895595e-05,0.00631780568274515,2.24148140696824,"23654_at","23654_at"
-0.240644506222143,5.01290333231429,-4.24874677143103,2.92528229936224e-05,0.00631780568274515,2.23635585026856,"84293_at","84293_at"
0.429789776464178,3.70149313017857,4.2476423838634,2.93885887048187e-05,0.00631780568274515,2.23220184635699,"283869_at","283869_at"
0.381123167475732,5.33399856716071,4.24443700819462,2.97860534493661e-05,0.00634989016118069,2.22015059522592,"5768_at","5768_at"
-0.304172338955513,5.66699233616429,-4.23245050761763,3.13183720826784e-05,0.00657308701782301,2.17515529972394,"57186_at","57186_at"
0.181931438069145,6.422880248725,4.2322326391184,3.13469086144323e-05,0.00657308701782301,2.17433848599288,"163590_at","163590_at"
0.253418915825204,6.83345818913214,4.22816732294626,3.18839636844355e-05,0.00663134600792869,2.15910388815844,"5786_at","5786_at"
0.63125497427771,3.56768213503214,4.22433144765799,3.23987582421185e-05,0.00667433881281668,2.14474083413232,"91653_at","91653_at"
0.216080253914896,4.24344647944643,4.22191758864686,3.27267701653053e-05,0.00667433881281668,2.13570821638032,"79594_at","79594_at"
