"logFC","AveExpr","t","P.Value","adj.P.Val","B","Probe","Entrez","Gene"
-0.741849530934523,6.84051438165517,-6.06283150941512,1.02698595168366e-06,0.000233281780852987,5.60525389525912,"5292_at","5292","PIM1"
1.11478277127381,9.2206721587931,6.05698332755985,1.0441954199138e-06,0.000233281780852987,5.58949928970238,"23336_at","23336","SYNM"
-0.646470226035714,6.4925608307931,-6.04801868720334,1.07114154850223e-06,0.000234515730629079,5.56534478576511,"3764_at","3764","KCNJ8"
0.796646840624997,11.1103530843103,6.02807043563542,1.13364375072804e-06,0.000236294470884933,5.5115770742105,"23585_at","23585","TMEM50A"
-0.865982572464287,6.20857583241379,-6.02258045764793,1.15148100525053e-06,0.000236294470884933,5.4967751257986,"3003_at","3003","GZMK"
1.08324079729167,9.23332529013793,6.01128935665648,1.18906015627165e-06,0.000236294470884933,5.46632632628044,"65983_at","65983","GRAMD2B"
0.663091132636903,7.797813097,6.00844215836134,1.19872970586158e-06,0.000236294470884933,5.4586469990598,"8795_at","8795","TNFRSF10B"
0.785806209077382,9.62473637731035,6.00627578256586,1.20614009530201e-06,0.000236294470884933,5.45280361441085,"83941_at","83941","TM2D1"
-0.906501718863096,6.51033538844828,-6.00550790703125,1.20877778108671e-06,0.000236294470884933,5.45073234667879,"7754_at","7754","ZNF204P"
0.624833859434524,9.25628504958621,5.98148757405209,1.29428860333412e-06,0.00024806470205959,5.38592152232667,"55851_at","55851","PSENEN"
0.815128674482141,9.60874860624138,5.97189053237612,1.33013358464647e-06,0.00024806470205959,5.36001729931008,"25979_at","25979","DHRS7B"
-0.933457278059524,9.1837990752069,-5.96770676741496,1.34607124670388e-06,0.00024806470205959,5.34872280120355,"4128_at","4128","MAOA"
0.845287843994048,9.47902268510345,5.95959934708668,1.37750513652536e-06,0.00024806470205959,5.3268330363809,"100506144_at","100506144","TMEM35B"
1.42070543655357,9.07425983531034,5.95778291819278,1.38464849125053e-06,0.00024806470205959,5.3219282063882,"23127_at","23127","COLGALT2"
0.911180848815478,10.1360781230345,5.95267110892403,1.40495218120897e-06,0.00024806470205959,5.30812395347065,"10550_at","10550","ARL6IP5"
0.940900791619048,10.7556518185517,5.94062060096727,1.45401002180787e-06,0.000252651550932234,5.27557597720894,"26509_at","26509","MYOF"
0.51477019172619,13.5898948703448,5.92152034716429,1.53532518049833e-06,0.00026261257423305,5.2239698386638,"3490_at","3490","IGFBP7"
0.796837311886906,11.2688673252759,5.89655099836876,1.64857156001657e-06,0.000277644813346175,5.15647547137109,"8910_at","8910","SGCE"
-0.735072340077382,7.59892620862069,-5.88440283513094,1.7066717788235e-06,0.000283074787314861,5.12362561531567,"1984_at","1984","EIF5A"
0.778252833446427,9.16302242975862,5.87732461159841,1.74146983054639e-06,0.000284535376641662,5.10448175331948,"83714_at","83714","NRIP2"
0.87492805609524,10.7253217343448,5.86903108194192,1.78315199390853e-06,0.000287061248195833,5.08204759899283,"6383_at","6383","SDC2"
0.529369452982145,9.87476870731034,5.85335935035627,1.86467631634761e-06,0.000291887603811729,5.03964552570233,"55177_at","55177","RMDN3"
1.76640330613095,10.5550984407241,5.84886171350779,1.88875816462864e-06,0.000291887603811729,5.02747421700131,"1281_at","1281","COL3A1"
-0.406846794178572,5.01818443996552,-5.84727743185625,1.89731524167766e-06,0.000291887603811729,5.02318665941288,"4747_at","4747","NEFL"
-0.770954202976191,10.1166098610345,-5.8430072179858,1.92057438193684e-06,0.000291887603811729,5.0116295072349,"23428_at","23428","SLC7A8"
0.557421967559527,13.0360342765517,5.83694005861229,1.9541152941546e-06,0.000291887603811729,4.99520743071895,"5066_at","5066","PAM"
-1.12661424161905,9.501536251,-5.83354965386979,1.97311434019073e-06,0.000291887603811729,4.98602977268156,"388_at","388","RHOB"
0.608960118999999,10.4909434516552,5.82803577746833,2.00441042652705e-06,0.000292563745855888,4.97110277311018,"10424_at","10424","PGRMC2"
1.96742542759524,10.7987760521034,5.81392042807653,2.08682143407986e-06,0.000295847643871007,4.93288338897324,"650_at","650","BMP2"
0.606846176470239,8.77776359631035,5.81149079018283,2.10134655709641e-06,0.000295847643871007,4.92630382149579,"55127_at","55127","HEATR1"
-0.727973291339285,6.98776665858621,-5.81038591876862,2.10798540439742e-06,0.000295847643871007,4.92331168767857,"925_at","925","CD8A"
-1.25907975596429,8.85706397275862,-5.79814479144663,2.18296525846997e-06,0.000302492666892034,4.89015729000104,"1958_at","1958","EGR1"
0.861088496494048,11.2137193134138,5.78650608059666,2.25674103490753e-06,0.00030880680136416,4.8586280444538,"10109_at","10109","ARPC2"
-1.02998047755952,7.60616105372414,-5.77799134325213,2.31229772535442e-06,0.000312502755548826,4.83555772455682,"4053_at","4053","LTBP2"
-0.575355835583334,8.35672898086207,-5.76782268580754,2.38045043565659e-06,0.000317790133160155,4.80800192476215,"57613_at","57613","FAM234B"
-1.21459563502976,7.26813339493103,-5.76194987397485,2.42072754428903e-06,0.000319273547317253,4.79208525589138,"9971_at","9971","NR1H4"
-1.04270650413095,9.51679370617241,-5.73536175355391,2.61182000228089e-06,0.000340376113868678,4.72000681587152,"1052_at","1052","CEBPD"
-0.598638052952379,8.28192382689655,-5.72913478485973,2.6587227782308e-06,0.000342412214744618,4.70312168457532,"7832_at","7832","BTG2"
0.651595165553572,7.99489486193103,5.71524091115516,2.76644813845024e-06,0.000352143113623427,4.66544120250184,"837_at","837","CASP4"
-0.479525643345237,5.915907368,-5.693761441016,2.94168385557754e-06,0.000370144978931118,4.60717345881717,"939_at","939","CD27"
0.772248894583332,11.3185276355172,5.68723592745544,2.99709799633789e-06,0.000372832179158078,4.58946809115052,"10186_at","10186","LHFPL6"
-0.566498894190477,7.10838819182759,-5.682892728708,3.03456010408662e-06,0.000373250892802655,4.57768301546571,"1489_at","1489","CTF1"
0.738639487357143,10.0098336406552,5.660634948501,3.23405438692929e-06,0.000393189320865921,4.51727677200295,"57117_at","57117","INTS12"
1.64847359166667,8.53321098303448,5.65693228859275,3.26849622716715e-06,0.000393189320865921,4.50722627786997,"3142_at","3142","HLX"
-0.989345548184523,7.23631101203448,-5.62129172862731,3.61945093770749e-06,0.000430675319729172,4.41046001110039,"3726_at","3726","JUNB"
0.540275717434522,9.93503645258621,5.59904890112722,3.85740651958435e-06,0.000454054077095591,4.35004890770703,"6388_at","6388","SDF2"
1.03232230015476,10.1764313393448,5.5908813156088,3.94867278352459e-06,0.000459852350651529,4.32786219047359,"23500_at","23500","DAAM2"
0.607726014821427,11.0883255627586,5.57962900855225,4.07796856168806e-06,0.000469910756261044,4.29729290208136,"10987_at","10987","COPS5"
-0.617482081559524,10.0696496627586,-5.55103769136783,4.42593803064279e-06,0.00050447261906621,4.21960304184909,"55930_at","55930","MYO5C"
0.551663356803573,7.78049159544828,5.54509670308491,4.50189991469283e-06,0.00050447261906621,4.20345722994901,"4162_at","4162","MCAM"
0.874026981511905,7.67840354231034,5.54361424367722,4.52105776778007e-06,0.00050447261906621,4.19942821750077,"4242_at","4242","MFNG"
0.921209593940475,10.2537212416552,5.54044909090832,4.56223525053026e-06,0.00050447261906621,4.19082582018226,"10095_at","10095","ARPC1B"
-0.572803395077381,6.18139332972414,-5.53347900689283,4.65424478776778e-06,0.000509500176916938,4.17188136081594,"2532_at","2532","ACKR1"
0.433548525892855,14.3239283737931,5.51279123120554,4.93844371509426e-06,0.000532954949129113,4.11564609372311,"7827_at","7827","NPHS2"
-0.557664029785713,5.96857052175862,-5.51085817203276,4.96587236787883e-06,0.000532954949129113,4.11039100627989,"7678_at","7678","ZNF124"
0.659475769053571,10.6528820213448,5.49349600408971,5.21917899853258e-06,0.000554702451426564,4.0631878778916,"10404_at","10404","CPQ"
1.76049045140476,8.73756527158621,5.48956133927459,5.27836173791934e-06,0.00055559832639426,4.05248972825408,"51778_at","51778","MYOZ2"
0.599313283994048,8.02499495413793,5.48455304191248,5.3546676878575e-06,0.000558262354085486,4.03887199723675,"404672_at","404672","GTF2H5"
-0.725657753517856,8.83915287910345,-5.45659228086664,5.80145319673077e-06,0.00059913686928879,3.96283742891969,"64087_at","64087","MCCC2"
-0.570668987857143,9.03556965882759,-5.44316193173973,6.0291565283749e-06,0.000615772821880061,3.92631126955956,"5589_at","5589","PRKCSH"
-1.02575767911905,7.709177357,-5.44051724735542,6.07504017201485e-06,0.000615772821880061,3.91911827177159,"23414_at","23414","ZFPM2"
0.985684459398809,11.4352241852069,5.43716790625913,6.13365171084456e-06,0.000616009956684544,3.91000860749993,"5445_at","5445","PON2"
-0.54897890117857,8.53032358306896,-5.42917048648497,6.27590406715502e-06,0.0006245665620286,3.88825628847424,"29923_at","29923","HILPDA"
1.0022339278869,8.69213126982759,5.41919368843204,6.45800735254626e-06,0.000636899157552468,3.86111903270558,"98_at","98","ACYP2"
1.0264967676131,9.82432607713793,5.40963462588362,6.63745011920607e-06,0.000639981856638582,3.83511687670685,"11015_at","11015","KDELR3"
0.812245600428571,9.26413820758621,5.4062518957413,6.70214025413186e-06,0.000639981856638582,3.82591506347743,"8446_at","8446","DUSP11"
-0.709892911166667,6.58751898055172,-5.40597994494688,6.70736829245934e-06,0.000639981856638582,3.82517528847155,"79148_at","79148","MMP28"
0.616584757345238,9.27775548824138,5.40516224280682,6.72311258915108e-06,0.000639981856638582,3.82295092673324,"10553_at","10553","HTATIP2"
-0.702040973863094,9.43566613231035,-5.39718284479974,6.87870710260145e-06,0.000649148333208431,3.80124451971351,"81788_at","81788","NUAK2"
0.436624947857143,8.65891118037931,5.39092115575605,7.00332880787113e-06,0.000655260174869789,3.78421035152107,"10475_at","10475","TRIM38"
0.533068831666666,11.3074767758621,5.38228114116919,7.17900594302909e-06,0.000661304998765571,3.76070562763898,"2992_at","2992","GYG1"
-1.05364095209524,7.61427465789655,-5.38180791930148,7.18875443985594e-06,0.000661304998765571,3.75941823215264,"54101_at","54101","RIPK4"
0.821846807916668,12.7677086558621,5.37173587909912,7.39941409651257e-06,0.000675011550954359,3.73201690481183,"3134_at","3134","HLA-F"
0.991448592559521,12.7347481337931,5.36507262442066,7.54216454005976e-06,0.000677556253518237,3.7138888648746,"8611_at","8611","PLPP1"
0.994194943291667,8.76045798465517,5.36465986929612,7.55109737181191e-06,0.000677556253518237,3.71276591355502,"965_at","965","CD58"
0.882485377428573,10.0043228263793,5.35552432910724,7.75154315734763e-06,0.000689887341003939,3.68791126135676,"79630_at","79630","C1orf54"
0.572773480482142,8.06011653948276,5.32633888225808,8.42830431183486e-06,0.000735522373517312,3.60850480618478,"79134_at","79134","TMEM185B"
0.661684281238097,9.02996803041379,5.32575847432949,8.44234639483281e-06,0.000735522373517312,3.60692562472036,"9266_at","9266","CYTH2"
0.548437194428571,10.1203314932759,5.32478854904584,8.46586453486629e-06,0.000735522373517312,3.60428663723243,"51389_at","51389","RWDD1"
-1.14699749038095,7.68563428241379,-5.3116350179527,8.79135345726076e-06,0.00075778697871365,3.56849809496189,"9376_at","9376","SLC22A8"
-0.428415985184524,7.52037123424138,-5.30431522086111,8.97787794081531e-06,0.000767818982953947,3.54858204339238,"3157_at","3157","HMGCS1"
-0.496830675815475,5.56577268596552,-5.29900878268355,9.1155688560074e-06,0.000773551412920256,3.53414401251203,"7299_at","7299","TYR"
0.832287259357143,7.85283538651724,5.24730342723829,1.05728936249379e-05,0.000868703110084824,3.39346381544298,"55973_at","55973","BCAP29"
0.856252576071427,11.0740053813793,5.24680235487465,1.05881007492825e-05,0.000868703110084824,3.39210054341932,"10602_at","10602","CDC42EP3"
0.75233817925595,8.63590421068966,5.24429127841524,1.06646399016025e-05,0.000868703110084824,3.3852686568367,"7098_at","7098","TLR3"
0.574869196357142,7.63456558396552,5.24070735075833,1.07748395455301e-05,0.000868703110084824,3.3755179280857,"11193_at","11193","WBP4"
0.815209722976189,8.41242694765517,5.24046332584186,1.07823841661765e-05,0.000868703110084824,3.37485401666417,"9413_at","9413","ENTREP1"
-1.7695069153869,7.22447343596552,-5.24040815643754,1.07840905937778e-05,0.000868703110084824,3.37470391893832,"9518_at","9518","GDF15"
0.498138174928572,9.44710596786207,5.23979409481922,1.08031021817515e-05,0.000868703110084824,3.37303326140466,"9587_at","9587","MAD2L1BP"
-0.654560977083335,8.65208467606896,-5.23515614319324,1.09477816187474e-05,0.000868703110084824,3.3604150159643,"5209_at","5209","PFKFB3"
1.02112601625,10.5126349194828,5.23505241372955,1.09510394803787e-05,0.000868703110084824,3.36013280599282,"5507_at","5507","PPP1R3C"
0.616285755369045,11.010193834069,5.22413396903262,1.12994354977159e-05,0.000889891513622271,3.33042814448037,"26020_at","26020","LRP10"
-0.515283956994048,7.20581264286207,-5.21897663819148,1.14678324782149e-05,0.00089361220084836,3.31639746394866,"79745_at","79745","CLIP4"
-0.708721048089284,9.17342396193103,-5.21769886480945,1.15099406521987e-05,0.00089361220084836,3.31292127626554,"140885_at","140885","SIRPA"
1.78319170859524,9.512431951,5.21487182309903,1.16036540322978e-05,0.000894543666842,3.30523034907424,"1439_at","1439","CSF2RB"
0.513002759470238,8.52197247548276,5.21194697899689,1.17014123021788e-05,0.000895771751552104,3.29727342837617,"10608_at","10608","MXD4"
-0.348935768833334,5.9078742717931,-5.20456021752922,1.19519838147921e-05,0.000908599769587007,3.27717840596317,"84656_at","84656","GLYR1"
-1.33510171011904,11.8193883624138,-5.20060685455505,1.20882846242045e-05,0.000912623805387357,3.26642386301712,"1116_at","1116","CHI3L1"
-1.25478543138095,9.28669217282759,-5.19231783812976,1.23791309712283e-05,0.000928180457137236,3.243875362048,"10247_at","10247","RIDA"
0.525837104380951,9.76575860082759,5.18888828245261,1.25015036312567e-05,0.000930979321437869,3.234546216965,"961_at","961","CD47"
0.994879820607142,8.40104505117241,5.16404761824192,1.34246997985981e-05,0.000992974247940904,3.16697864295459,"2634_at","2634","GBP2"
0.762010940119049,13.7247293031034,5.15961021256738,1.35966449323251e-05,0.000993914621861362,3.15490963756237,"3106_at","3106","HLA-B"
0.752852516833333,9.43778780841379,5.15903741472539,1.36190000255051e-05,0.000993914621861362,3.15335174443991,"53918_at","53918","PELO"
0.877412313678568,9.10049031124138,5.12889308463329,1.48487696052185e-05,0.0010752218283404,3.0713729576667,"64215_at","64215","DNAJC1"
0.601304035714286,11.7240784703448,5.12700133102436,1.49295439762255e-05,0.0010752218283404,3.0662287907327,"6415_at","6415","SELENOW"
-0.749920177196429,5.19810737106897,-5.11487403301276,1.54578817573694e-05,0.00110599628495374,3.03325318542481,"10125_at","10125","RASGRP1"
0.439564949791667,9.54443848017241,5.10681062609414,1.58194643157978e-05,0.001124517375747,3.01132944812821,"7320_at","7320","UBE2B"
-0.429712600964285,6.29944856444828,-5.09876400440514,1.61887114943519e-05,0.00113720382224913,2.98945273457777,"8908_at","8908","GYG2"
0.484291566029763,10.1211463715172,5.09839821738281,1.62056998511797e-05,0.00113720382224913,2.98845828678242,"5511_at","5511","PPP1R8"
0.694965093988093,8.39568992155172,5.09380369435527,1.64206064089252e-05,0.00113835363966501,2.975967632162,"8559_at","8559","PRPF18"
0.489365727720238,9.93655568396552,5.09168115902816,1.6520845349694e-05,0.00113835363966501,2.97019747749525,"53407_at","53407","STX18"
-0.635800135291667,7.01877743010345,-5.09140254452654,1.65340484796508e-05,0.00113835363966501,2.96944006613241,"8936_at","8936","WASF1"
0.908163887904763,10.0737718988276,5.08559404634297,1.68117159080279e-05,0.00114313930328309,2.95365012270519,"6890_at","6890","TAP1"
0.485882170351192,10.1288212576897,5.08206530588863,1.69826702178362e-05,0.00114313930328309,2.94405791245648,"79188_at","79188","TMEM43"
0.661915664982143,10.3831673580345,5.07938707752946,1.71135775773967e-05,0.00114313930328309,2.93677785934765,"9403_at","9403","SELENOF"
1.30446046954167,7.56958735665517,5.07928340945953,1.71186648963614e-05,0.00114313930328309,2.93649606874291,"8436_at","8436","CAVIN2"
0.729081017154762,8.76663830006897,5.07914045809276,1.71256824461887e-05,0.00114313930328309,2.93610749869314,"55213_at","55213","RCBTB1"
-0.50064987917857,8.35278292506896,-5.06172709054072,1.8002344666602e-05,0.00116934177040059,2.88877839739559,"10262_at","10262","SF3B4"
0.74179162104762,9.05312848072414,5.06146226307892,1.8016017218645e-05,0.00116934177040059,2.8880586638559,"29103_at","29103","DNAJC15"
-0.723905233922619,5.83290445951724,-5.06041734463457,1.8070065594957e-05,0.00116934177040059,2.88521886018454,"27074_at","27074","LAMP3"
-1.05962401993453,7.44168561165517,-5.06012120090041,1.80854130241268e-05,0.00116934177040059,2.88441402752133,"2264_at","2264","FGFR4"
-1.21663322864881,7.73098856410345,-5.05974558184682,1.81048979143306e-05,0.00116934177040059,2.88339320741606,"83716_at","83716","CRISPLD2"
1.60641693179762,10.0464221946207,5.05870206117062,1.81591395787065e-05,0.00116934177040059,2.88055725068449,"4147_at","4147","MATN2"
-1.09949841077381,9.03667692089655,-5.04750879491511,1.87512559961889e-05,0.00119349868193042,2.85013940118347,"7037_at","7037","TFRC"
0.824850097029763,8.79989804855173,5.04748878570943,1.87523315330257e-05,0.00119349868193042,2.85008502903954,"1806_at","1806","DPYD"
0.60182765094643,10.7694476376207,5.04200615041562,1.90493655274169e-05,0.00119908558773875,2.83518718673358,"2762_at","2762","GMDS"
0.681495667142853,12.2962644724138,5.04182637269693,1.905918445844e-05,0.00119908558773875,2.83469869545157,"5547_at","5547","PRCP"
-0.64282677170238,5.46380523027586,-5.03980848847708,1.91697423434967e-05,0.00119914953962434,2.82921577339648,"6355_at","6355","CCL8"
0.483635387369047,9.72403848503448,5.02573165560979,1.99590009621904e-05,0.00124142717916533,2.79097009155319,"29086_at","29086","BABAM1"
0.682559168565476,9.66530163175862,5.00708758563946,2.10544363702228e-05,0.00129830818301937,2.74032510353918,"23741_at","23741","EID1"
0.420304070595238,10.9066707875862,5.00615625874194,2.11107021629165e-05,0.00129830818301937,2.73779553258891,"27257_at","27257","LSM1"
-1.22071400839286,7.12425316382759,-5.00193632437874,2.13675326482888e-05,0.00130428980378354,2.72633416119762,"150094_at","150094","SIK1"
1.00205838873215,10.8600220625172,4.99920536751297,2.15354001388689e-05,0.00130428980378354,2.71891718494021,"5698_at","5698","PSMB9"
-0.581555770946429,5.33058993662069,-4.99740975908254,2.1646489104867e-05,0.00130428980378354,2.71404065063671,"161291_at","161291","CDC50B"
-0.470212403559523,5.28768438368965,-4.99559297694344,2.17594694969302e-05,0.00130428980378354,2.70910672581345,"7691_at","7691","ZNF132"
-0.450937960357142,12.6676028658621,-4.99488439040297,2.18036936231286e-05,0.00130428980378354,2.70718241345905,"10397_at","10397","NDRG1"
0.748076544928574,10.931433568,4.98776581969593,2.22529783092695e-05,0.00132393126930203,2.68785144973103,"4267_at","4267","CD99"
0.505664723773811,9.93637448962069,4.9737112645315,2.3167299507909e-05,0.00136568981195227,2.64969070426698,"5423_at","5423","POLB"
-0.563637612488094,6.63313934368966,-4.97315306951,2.32043760868843e-05,0.00136568981195227,2.64817525089802,"9026_at","9026","HIP1R"
-0.469174435440475,7.51280910827586,-4.96815688052646,2.35388789677537e-05,0.00137796849229946,2.63461153387902,"8437_at","8437","RASAL1"
0.534428640892857,10.7418505465517,4.96447285499126,2.3788604668693e-05,0.0013851800814265,2.62461070397114,"51439_at","51439","FAM8A1"
2.07110444032143,9.79402097062069,4.95908337905317,2.41587002717068e-05,0.00139196413634354,2.60998112370381,"7045_at","7045","TGFBI"
0.455654416839287,5.97544199455172,4.95907295843375,2.41594213853359e-05,0.00139196413634354,2.60995283832577,"1730_at","1730","DIAPH2"
0.637191963440474,9.66600671582759,4.95493219550761,2.44476691418623e-05,0.00140119703715165,2.59871363024176,"54505_at","54505","DHX29"
-0.836577029767857,5.79778928913793,-4.95208757776513,2.46476725522994e-05,0.00140530245536469,2.59099292380263,"6236_at","6236","RRAD"
0.379406295452381,9.16639240431035,4.94267681380628,2.53210283900588e-05,0.00143621397816567,2.56545307372868,"64418_at","64418","TMEM168"
-0.398837141559525,7.83997218624138,-4.94004032712891,2.5512938500595e-05,0.00143963988539182,2.55829857110706,"57104_at","57104","PNPLA2"
0.443922027690476,8.96641522117241,4.93249409775951,2.60702755617426e-05,0.00146354516191998,2.53782235417321,"10038_at","10038","PARP2"
0.487863584285715,13.1098006565517,4.92818593237315,2.63938823915063e-05,0.00147415219663173,2.52613350510839,"10627_at","10627","MYL12A"
0.576462581309525,11.3521162434483,4.92606040707587,2.65550116210493e-05,0.00147562290464785,2.52036685683871,"3015_at","3015","H2AZ1"
0.709587197166666,7.53537108934483,4.92034406503548,2.6993226281296e-05,0.0014907964040152,2.50485913479266,"51192_at","51192","CKLF"
0.729379403928571,9.378984944,4.91895961580386,2.71004370511579e-05,0.0014907964040152,2.50110351330615,"51022_at","51022","GLRX2"
0.75459799307143,10.2745000789655,4.91714182049696,2.72418500805165e-05,0.00149108266415707,2.49617247499516,"51406_at","51406","NOL7"
-0.93735700252381,8.97222242555172,-4.90619271235696,2.8109300783289e-05,0.00153090803818241,2.46647454728283,"89944_at","89944","GLB1L2"
0.621561643952381,10.7070742898621,4.90114998593668,2.85180126186148e-05,0.00154547863433652,2.45279870113733,"9525_at","9525","VPS4B"
